Date,SPF,DJF,Oil,GOLD,USD,TBF,TN5,SPFy,SPFclose,DJFy,DJFclose,GOLDy,GOLDclose,Oily,Oilclose,USDy,USDclose,TBFy,TBFclose,TN5y,TN5close
2000-01-27,-0.003956478733926905,,-0.01867816091954022,-0.0012242042672261366,0.007529825933894063,0.0075397260273972755,-0.002088688946015438,1.0188679245283019,1409.8,,,0.9982489931710734,285.55,1.0259882869692534,27.32,1.0065029603028244,103.03,1.0271922382475147,91.938,1.0043471260666559,97.046875
2000-01-28,-0.030713576393814668,,-0.0036603221083455484,0.004202416389423869,0.012714743278656737,0.010528834649437657,-0.0004830140074062461,1.0475667764361507,1366.5,,,1.0240627724498692,286.75,1.05878030859662,27.22,0.9986582327007859,104.34,1.0131207887542246,92.906,1.0016913659793814,97.0
2000-01-31,0.02524698133918779,,0.01542983100661277,-0.012031386224934604,0.006037952846463357,-0.007394570856564808,-0.0014497422680412875,1.0187723054960742,1401.0,,,1.1037769149311683,283.3,1.0293053545586106,27.64,0.9959035915023341,104.97,1.012535377742114,92.219,0.9994353928052911,96.859375
2000-02-01,0.011277658815131986,,0.02098408104196814,-0.0010589481115426125,-0.0019053062779842422,0.007113501556078594,0.00048394902403603446,1.0207509881422925,1416.8,,,1.0468197879858658,283.0,0.9929128277817151,28.22,0.9937959339505584,104.77,1.0178304172274564,92.875,0.9995162850693324,96.90625
2000-02-02,-0.0009175607001693509,,-0.02374202693125438,0.009187279151943617,-0.0018134962298367308,0.006395693135935243,0.0,1.0019780996114447,1415.5,,,1.080532212885154,285.6,1.0442831215970962,27.55,0.9909160451329125,104.58,1.001337341792466,93.469,0.9991938084488875,96.90625
2000-02-03,0.014765100671140896,,0.017422867513611662,-0.0019257703081232425,-0.008414610824249324,0.010367073575196173,0.00580457916801036,0.9880256196045669,1436.4,,,1.0840203473074899,285.05,1.0499464859079557,28.03,1.0033751205400192,103.7,0.9827823545606641,94.438,0.9927861494068612,97.46875
2000-02-04,-0.003411306042885087,,0.02818408847663223,0.03017014558849307,0.004821600771456103,-0.003314343802283015,-0.0031260019236935,0.9757596926301082,1431.5,,,1.0607866507747319,293.65,1.0215128383067316,28.82,0.999232245681382,104.2,0.9913625498007967,94.125,0.9976682479697676,97.1640625
2000-02-07,-0.0029339853300733854,,-0.012838306731436488,0.06487314830580626,0.0032629558541266146,-0.007968127490039834,-0.0036986411514030593,0.979962166328032,1427.3,,,0.9860889031020148,312.7,1.063268892794376,28.45,1.0008609144824947,104.54,1.0080321285140563,93.375,1.0043580017754823,96.8046875
2000-02-08,0.013241785188818023,,-0.015114235500878759,-0.052606331947553486,-0.004017600918308828,0.012380187416332067,0.0005649261560809471,0.9749688839717882,1446.2,,,1.0270042194092828,296.25,1.0728051391862954,28.02,1.0047061083365347,104.12,0.9917381599686874,94.531,1.0020164542668173,96.859375
2000-02-09,-0.019291937491356714,,0.02676659528907921,0.04168776371308014,-0.004706108336534842,-0.009912092329500521,-0.00032263268269072665,0.9820207290418106,1418.3,,,0.9802333117303953,308.6,1.0444907890163364,28.77,1.0049213548200329,103.63,1.0010043378849072,93.594,1.002339841858964,96.828125
2000-02-10,0.0006345625044068548,,0.02294056308654846,0.0012961762799739152,0.004052880440027051,-0.008355236446780712,-0.0006454736162659902,0.9762542277339346,1419.2,,,0.9862459546925566,309.0,1.001019367991845,29.43,1.0016338298894762,104.05,1.0144808860923158,92.812,1.001130308412724,96.765625
2000-02-11,-0.015783540022548004,,0.00033978933061518113,0.008090614886731462,0.0006727534839019444,0.005387234409343522,0.001776198934280604,0.9688573883161512,1396.8,,,0.974478330658106,311.5,1.0023777173913044,29.44,1.0038417210910486,104.12,1.016750257201646,93.312,1.0020148291424886,96.9375
2000-02-14,0.0013602520045818967,,0.02751358695652173,-0.010112359550561778,0.004898194391087074,0.008712705761316997,0.0029819471308834,0.9644670050761421,1398.7,,,0.9899464893789525,308.35,0.9791735537190083,30.25,0.9854726177960432,104.63,1.0182629482071712,94.125,1.004901566894335,97.2265625
2000-02-15,0.008078930435404308,,-0.0062809917355372,-0.013296578563321004,-0.00019114976584144738,-0.003984063745019917,-0.0017677782241863893,0.9682269503546099,1410.0,,,0.9934264585045193,304.25,0.9777112441783101,30.06,0.9992352547557595,104.61,1.0153386666666666,93.75,1.0028978507606858,97.0546875
2000-02-16,-0.01219858156028375,,-0.0003326679973385538,-0.005751848808545623,-0.004492878309912962,-0.0006613333333332916,0.0,0.9730758184951177,1392.8,,,0.9983471074380166,302.5,0.9973377703826954,30.05,0.9932782792394853,104.14,1.0193407907095893,93.688,1.0077276020284955,97.0546875
2000-02-17,-0.005241240666283731,,-0.019633943427620593,0.007438016528925617,0.0007681966583445998,0.004995303560754838,-0.0018514046526604266,0.9657885239985564,1385.5,,,0.9803117309269893,304.75,1.0302104548540394,29.46,0.9977931299174823,104.22,1.0079655040570967,94.156,1.010725806451613,96.875
2000-02-18,-0.023240707325875132,,0.0016972165648336812,-0.003937653814602093,0.0028785261945882823,0.0076362632227366944,0.0026612903225806672,0.9958619670435233,1353.3,,,0.9685389556909899,303.55,1.0210098271772279,29.51,1.0073670110983546,104.52,0.9950566534914361,94.875,1.0045845733129575,97.1328125
2000-02-21,,,,0.005600395322022722,-0.013490241102181333,,,,,,,0.9582309582309583,305.25,,,1.0211424692076423,103.11,,,,
2000-02-22,-0.0031774181630088716,,0.0037275499830564662,-0.009828009828009798,0.013771700126078867,0.010213438735177771,0.005871471085015623,1.01704966641957,1349.0,,,0.9715467328370554,302.25,1.027346387575962,29.62,1.0129149526451735,104.53,0.9918409081423981,95.844,0.9981608827762674,97.703125
2000-02-23,0.012008895478131887,,-0.007765023632680612,-0.0008271298593879317,-0.010427628432029157,-0.00684445557364044,-0.0037581960658883418,1.0145033694696748,1365.2,,,0.9698675496688741,302.0,1.080979925144607,29.39,1.0140177880897139,103.44,0.9967117703912257,95.188,1.0032907938036761,97.3359375
2000-02-24,-0.007251684734837505,,0.019734603606668788,-0.010761589403973537,0.005317092034029303,0.003277724082867639,0.004815795810257706,1.021840182985317,1355.3,,,0.9703765690376568,298.75,1.0573907240573908,29.97,1.0161553995576498,103.99,0.9967329842931938,95.5,0.9971243709561467,97.8046875
2000-02-25,-0.012690917140116609,,0.012679346012679504,-0.01589958158995819,0.012501202038657677,-0.006219895287958077,0.0011183001837207218,1.0542560346760332,1338.1,,,0.9812925170068028,294.0,1.0382207578253706,30.35,1.0066483046823058,105.29,1.007249278233199,94.906,0.996888215112104,97.9140625
2000-02-28,0.007174351692698755,,-0.007248764415156539,-0.005102040816326481,0.0,-0.0052683708090109915,-0.0034309423122955707,1.0350968316390887,1347.7,,,0.9873504273504274,292.5,1.0680384998340524,30.13,1.0086427960869977,105.29,1.0086117407791877,94.406,0.9986389111289031,97.578125
2000-02-29,0.018030719002745332,,0.009956853634251583,0.003931623931623829,0.005603571089372039,0.006948710887019871,-0.0005604483586869602,0.9852769679300292,1372.0,,,0.9867188830240082,293.65,1.121590535655603,30.43,1.0020778239516435,105.88,1.0006627253792262,95.062,1.0010414163262036,97.5234375
2000-03-01,0.009475218658892226,,0.04403549129148865,-0.0025540609569214556,-0.009350207782395148,-0.0019671372367506823,0.0013618521188816235,0.9864259927797834,1385.0,,,0.9941959713212701,292.9,0.983947119924457,31.77,1.0100104871770426,104.89,1.00032674571805,94.875,0.99976,97.65625
2000-03-02,-7.220216606496077e-05,,-0.0025180988353792344,-0.010242403550699941,0.007436361902946054,0.0032990777338604005,-0.0013600000000000279,1.0139360242616795,1384.9,,,1.0020696791997241,289.9,1.0,31.69,0.9975395097946437,105.67,0.9983506324326596,95.188,1.0028839221341024,97.5234375
2000-03-03,0.01862950393530216,,-0.005680025244556686,-0.004829251466022644,0.003028295637361511,0.0042652435180903225,0.0008811984298646713,0.9921315658892748,1410.7,,,1.0060658578856152,288.5,1.0079339892097747,31.51,0.9977356354373055,105.99,0.9895390924116576,95.594,1.0001600768368817,97.609375
2000-03-06,-0.011129226625079758,,0.02126309108219604,0.0010398613518198818,0.0019813189923578722,-0.003922840345628398,-0.0016808067872579047,0.9916845878136201,1395.0,,,1.0064058171745152,288.8,0.99502796768179,32.18,0.9937853107344633,106.2,0.9947489471639064,95.219,1.0028862342660145,97.4453125
2000-03-07,-0.030967741935483906,,0.06059664387818531,0.0032894736842103978,-0.0009416195856875031,-0.0009871979331855796,0.0018439830032870308,1.0076934457760025,1351.8,,,0.996548748921484,289.75,0.9285086434222092,34.13,0.9925541941564563,106.1,1.0029540078843628,95.125,1.0040012804097311,97.625
2000-03-08,0.010652463382157196,,-0.08409024318781133,0.005004314063848048,-0.0015080113100848225,-0.0023022339027594096,8.002560819453386e-05,1.0212267603571952,1366.2,,,0.9929601648351648,291.2,0.982725527831094,31.26,0.9951859543137626,105.94,1.0095462879059278,94.906,1.0042410178442827,97.6328125
2000-03-09,0.02781437564046252,,0.013755598208573305,-0.0024038461538461453,-0.00500283179158012,0.0013170927022527756,0.0017604225014002939,1.0390257798034468,1404.2,,,0.9891566265060242,290.5,0.9810665825181445,31.69,0.9942130727634949,105.41,1.0111858235733602,95.031,1.0035945363048167,97.8046875
2000-03-10,-0.003275886625836888,,0.0022088987062165444,-0.000860585197934638,0.003225500426904393,-0.004598499437025949,-0.0018372074446840747,1.0638753929694198,1399.6,,,0.9781223083548665,290.25,0.9732367758186398,31.76,0.9916784869976359,105.75,1.0204769858553397,94.594,1.0064020486555698,97.625
2000-03-13,-0.011574735638753775,,0.008186397984886629,0.0013781223083548788,-0.001985815602836838,0.0013214368776033325,0.0010403329065300504,1.0684545323116956,1383.4,,,0.9831412351625667,290.65,0.9191130543410367,32.02,0.9927041879855978,105.54,1.0204499625207193,94.719,1.0048764889279718,97.7265625
2000-03-14,-0.015324562671678477,,-0.010306058713304256,-0.006537072079821016,-0.002179268523782474,0.0072530326544832935,0.0029578703333599243,1.106665687857877,1362.2,,,0.9875324675324675,288.75,0.8835594824865888,31.69,1.001614281644668,105.31,1.0153973544640797,95.406,1.0026303204208513,98.015625
2000-03-15,0.024225517545147568,,-0.03060902492899975,0.0013852813852812673,0.001139492925648078,0.004255497557805521,0.0003188267176790216,1.0876576834862386,1395.2,,,0.9953311430053606,289.15,0.8938802083333334,30.72,1.0029403395617944,105.43,1.0094664551413184,95.812,1.003426294820717,98.046875
2000-03-16,0.04572821100917435,,0.01204427083333326,-0.006225142659519123,-0.005975528786872908,0.002943263891788117,0.00111553784860563,1.0582590815627142,1459.0,,,0.9909518009396205,287.35,0.8784174975876488,31.09,1.0000954198473282,104.8,1.0100734697275584,96.094,0.9996816300541229,98.15625
2000-03-17,0.020562028786840214,,-0.005789642972016673,-0.01200626413781114,0.0006679389312977957,0.0045476304451892435,0.0009551098376312517,1.0445936870382808,1489.0,,,1.0033462486791125,283.9,0.90650274991912,30.91,0.995708973014208,104.87,0.9948203167894252,96.531,0.9944338422391857,98.25
2000-03-20,-0.007320349227669665,,-0.04788094467809767,0.006516379006692663,-0.000953561552398341,0.0012949208026438175,-0.0004770992366411875,1.0408632704147216,1478.1,,,0.9944006999125109,285.75,0.9442745497791369,29.43,1.0038178867996563,104.77,0.9941855653037576,96.656,0.9947494033412888,98.203125
2000-03-21,0.019890399837629413,,-0.0485898742779477,-0.0020997375328084544,0.006776749069390187,0.002265767257076501,0.0007159904534606021,1.0150580431177447,1507.5,,,0.9842188321935823,285.15,0.9675,28.0,0.9968714448236633,105.48,0.9922580645161291,96.875,0.9954686382065348,98.2734375
2000-03-22,0.0066334991708125735,,-0.01928571428571424,0.009293354374890539,0.0024649222601440535,-0.001610322580645196,0.0011129660545352582,1.0085667215815486,1517.5,,,0.9720291869353718,287.8,0.9632192279679533,27.46,1.0017022886324949,105.74,0.9935379811619227,96.719,0.9952354482649091,98.3828125
2000-03-23,0.017462932454695324,,-0.005462490895848604,-0.010597637248089042,-0.00879515793455643,0.0035463559383368537,-0.0026205034542999828,0.9742875647668393,1544.0,,,0.9683933274802459,284.75,0.977663859392164,27.31,1.0037210189867378,104.81,1.0012981393336218,97.062,1.002388535031847,98.125
2000-03-24,0.007383419689119153,,0.025997803002563158,0.0003511852502195989,-0.003721018986737934,-0.010622076610826037,-0.004299363057324812,0.9742188504564742,1555.4,,,0.971563981042654,284.85,0.960028551034975,28.02,1.0070867649875501,104.42,1.0172548447897032,96.031,1.008156085079162,97.703125
2000-03-27,-0.010865372251510963,,-0.008208422555317618,-0.0024574337370547594,0.0071825320819767224,0.0006560381543458949,-0.0001599232368463266,0.9933051673708158,1538.5,,,0.9765968678514869,284.15,0.9510615329255128,27.79,1.0003803365978892,105.17,1.017878327471018,96.094,1.009676903390915,97.6875
2000-03-28,-0.005394865128371729,,-0.02518891687657432,-0.012317437972901635,-0.00019016829894458187,0.0003226007867296321,0.0014395393474089246,0.993007450006535,1530.2,,,0.9864600035631571,280.65,0.9394610557401255,27.09,0.9971469329529243,105.15,1.026663198959688,96.125,1.0158121705797796,97.828125
2000-03-29,0.00019605280355516896,,-0.023624953857512065,-0.003206841261357507,0.007322872087494048,-0.0003224967490247366,0.0008784539210988651,0.9836654688010454,1530.5,,,1.0055406613047364,279.75,0.9765595463137996,26.45,0.991786253776435,105.92,1.024059774803838,96.094,1.0127662969759834,97.9140625
2000-03-30,-0.0171185886965044,,0.00945179584120992,-0.01429848078641649,-0.006797583081570968,0.01138468582845964,0.004547993297694175,1.0081100844246493,1504.3,,,1.0130553037171353,275.75,0.9621722846441948,26.7,0.9999049429657794,105.2,1.01381857842532,97.188,1.0056393963463066,98.359375
2000-03-31,0.007312371202552681,,0.0074906367041198685,0.0036264732547597323,-0.00038022813688221024,0.005144668066016322,0.001429706115965157,1.0090411139708308,1515.3,,,1.0122854561878951,276.75,0.9308550185873606,26.9,1.0056104982883225,105.16,1.016951928588977,97.688,1.0055520304568528,98.5
2000-04-03,0.008513165709760573,,-0.01747211895910772,0.0027100271002709064,0.0004754659566374997,0.0012693473098026598,0.0013483502538071956,0.9956157570998561,1528.2,,,1.0171171171171172,277.5,0.902383654937571,26.43,1.0017108639863133,105.21,1.015662699873226,97.812,1.007049504950495,98.6328125
2000-04-04,-0.005692972124067608,,-0.03707907680665912,-0.0023423423423422074,-0.0034217279726261873,0.008955956324377512,0.0075247524752475314,0.9996709443896018,1519.5,,,1.0204081632653061,276.85,0.9485265225933203,25.45,1.0072484501669052,104.85,0.9968283884565499,98.688,0.9964622641509434,99.375
2000-04-05,-0.00921355709114835,,0.014931237721021562,0.01607368611161264,0.0019074868860275984,-0.002857490272373475,-0.0021226415094339757,0.9808701428096978,1505.5,,,0.9968005687877709,281.3,0.983739837398374,25.83,1.0064731080437888,105.05,0.993333739812613,98.406,0.9958244701804144,99.1640625
2000-04-06,0.007306542676851491,,-0.005420054200541924,-0.006932100959829324,0.0013326987148976066,0.0012702477491208786,-0.002521074608051732,0.9601055060995713,1516.5,,,1.0073384642921066,279.35,0.9879330478785519,25.69,1.006939823177108,105.19,0.9971481056723264,98.531,1.0003159308111524,98.9140625
2000-04-07,0.00824266402901408,,-0.025301673803036273,0.0028637909432609465,0.0053236999714803,0.008251210278998444,0.0013427059473976044,0.894375408763898,1529.0,,,1.006603605211494,280.15,1.0211661341853036,25.04,0.99725768321513,105.75,0.9911922209695603,99.344,1.001104275122259,99.046875
2000-04-10,-0.004905166775670322,,-0.04752396166134176,0.007495984294128233,-0.0034042553191488967,0.0,0.002839564600094713,0.9284916201117319,1521.5,,,0.9982285208148804,282.25,1.0855345911949685,23.85,1.0050289401271468,105.39,0.9770293122886133,99.344,0.9954380997325782,99.328125
2000-04-11,-0.0016431153466973658,,0.01215932914046114,0.0008857395925598865,0.0020874845810798792,-0.00975398614913825,-0.0030674846625766694,0.9563528637261356,1519.0,,,0.9950442477876107,282.5,1.0816072908036454,24.14,1.0077644162484614,105.61,0.9869783989834815,98.375,0.9969230769230769,99.0234375
2000-04-12,-0.027847267939433817,,0.052609776304888056,-0.0074336283185841845,0.0011362560363601393,-0.006353240152477735,-0.002761341222879632,0.9753504435565788,1476.7,,,1.0033880171184024,280.4,1.0763478945297127,25.41,1.0114442447744254,105.73,1.0025575447570332,97.75,1.0019778481012658,98.75
2000-04-13,-0.014017742263154331,,-0.0011806375442739991,0.003566333808844524,0.0017970301711907055,0.005115089514066584,0.001977848101265778,0.993956043956044,1456.0,,,0.994491826581379,281.4,1.0197005516154451,25.38,1.0127454682779455,105.92,0.9980865139949109,98.25,0.9993683379392025,98.9453125
2000-04-14,-0.06078296703296704,,0.007486209613869255,0.002132196162047073,-0.004342900302114927,0.0022290076335877984,0.002131859455191565,1.0508226691042049,1367.5,,,0.9923758865248228,282.0,1.0183809151349237,25.57,1.015266451735255,105.46,0.9917435944307347,98.469,0.9974787267570123,99.15625
2000-04-17,0.03305301645338221,,0.012514665623777788,-0.0008865248226950229,0.004361843352929995,-0.014288760929835775,-0.0028364323983611772,1.0541516245487366,1412.7,,,0.9932564330079858,281.75,0.9783700270374661,25.89,1.0247356495468278,105.92,1.0,97.062,0.9949431099873578,98.875
2000-04-18,0.028314574927443825,,0.008497489378138212,-0.00230700976042586,0.004814954682779593,0.00032968617996731453,-0.001580278128950674,1.0156949129207682,1452.7,,,0.9943080754180006,281.1,0.94408272692455,26.11,1.0185098186601522,106.43,0.998393309576287,97.094,0.9958056346945235,98.71875
2000-04-19,-0.00853582983410206,,0.04749138261202601,0.0008893632159374665,0.004791881988161162,0.009331163614641591,0.0022950300728079576,1.0187460945636326,1440.3,,,0.9816953971921093,281.35,0.9294332723948812,27.35,1.0232840845333833,106.94,0.9821428571428571,98.0,0.9872878010264509,98.9453125
2000-04-20,0.004790668610706206,,-0.05374771480804397,-0.005331437711036058,0.0030858425285207325,0.0006326530612243975,-0.0006316620607974555,1.0088446655610834,1447.2,,,0.9862426299803465,279.85,0.9945904173106646,25.88,1.0253565768621236,107.27,0.9847035548938426,98.062,0.986805720154855,98.8828125
2000-04-21,,,,0.0,,,,,,,,0.9828479542612113,279.85,,,,,,,,
2000-04-24,-0.0070480928689884426,,0.0061823802163833985,0.0,-0.0018644541810385329,-0.004140237808733183,0.00023702299123007364,1.0277661795407098,1437.0,,,0.9828479542612113,279.85,0.9934715821812596,26.04,1.0226954328943683,107.07,0.9878450888834274,97.656,0.9863349131121643,98.90625
2000-04-25,0.03632567849686841,,-0.02726574500768053,-0.0012506700017868022,0.013729335948445165,-0.006082575571393578,-0.005371248025276443,0.9740128928283642,1489.2,,,0.9855098389982111,279.5,1.0615870509277539,25.33,1.0146489773355445,108.54,0.9874513197749891,97.062,0.9907878017789072,98.375
2000-04-26,-0.0091995702390546,,-0.02684563758389258,-0.011806797853309514,-0.0012898470609913337,-0.0012775339473738434,-0.0007147395171537285,0.9640799728905456,1475.5,,,0.9978276611151341,276.2,1.0851926977687627,24.65,1.025369003690037,108.4,0.977748664094576,96.938,0.989430183581022,98.3046875
2000-04-27,-0.005557438156557182,,0.03123732251521316,-0.0007241129616220032,0.009501845018450084,-0.007097319936454238,-0.006278312008265119,0.9699447965651197,1467.3,,,1.0144927536231885,276.0,1.061369000786782,25.42,1.0207438545188705,109.43,0.9746701298701298,96.25,0.9940818937939859,97.6875
2000-04-28,-0.00497512437810943,,0.012588512981903888,-0.0034420289855071617,0.0051174266654481215,0.0032415584415583787,-0.0011196417146512871,0.9856164383561644,1460.0,,,1.020723504817306,275.05,1.0602175602175603,25.74,1.0110010000909175,109.99,0.9689318779644166,96.562,0.9927942353883107,97.578125
2000-05-01,0.011575342465753424,,0.005050505050505194,0.0,-0.004454950450040851,-0.0009631117831031544,-0.00024019215372295122,0.9682442954837835,1476.9,,,1.0103617524086528,275.05,1.0858136838036334,25.87,1.01662100456621,109.5,0.9627445085986173,96.469,0.991270921758629,97.5546875
2000-05-02,-0.01787527930123911,,0.03942790877464253,0.001454281039810823,0.005753424657534145,-0.006478765199183112,-0.0008809161527989495,0.9788348845225784,1450.5,,,1.0030858595026322,275.45,1.0654518408330234,26.89,1.004630890765459,110.13,0.9748967071491174,95.844,0.9934273805706957,97.46875
2000-05-03,-0.019303688383316087,,-0.005206396429899618,0.0005445634416409995,0.009261781530918167,-0.011090939443261894,-0.0020840012824623333,0.9756063268892794,1422.5,,,1.007256894049347,275.6,1.0504672897196263,26.75,0.9961313540260908,111.15,0.992414091431827,94.781,0.9983935742971888,97.265625
2000-05-04,0.0004920913884007838,,0.008598130841121598,0.015965166908562978,0.004948268106162779,-0.010223568014686601,-0.0016064257028112205,0.994238336143901,1423.2,,,0.9883928571428572,280.0,1.0789473684210527,26.98,0.9973142345568488,111.7,1.0046689122926704,93.812,1.0002413515687851,97.109375
2000-05-05,0.011101742551995475,,0.011489992587101483,0.00267857142857153,-0.004476275738585445,-0.002664904276638347,-0.002413515687851975,0.994232105628909,1439.0,,,0.9853962600178093,280.75,1.0853792598021255,27.29,0.9869604316546763,111.2,0.9993373378080845,93.562,0.9987096774193548,96.875
2000-05-08,-0.006254343293954134,,0.029314767314034373,-0.010151380231522733,0.0010791366906472977,-0.007342724610418738,-0.0017741935483871485,1.0193706293706295,1430.0,,,0.9897445124145378,277.9,1.0651477394090425,28.09,0.9917355371900828,111.32,1.0127806191117092,92.875,1.0016157699143642,96.703125
2000-05-09,-0.007132867132867204,,0.019935920256318962,-0.005757466714645387,-0.00610851598993889,0.006061911170928802,0.0012926159314914365,1.036554444287928,1419.8,,,0.998914223669924,276.3,1.0376963350785342,28.65,1.0053326102675344,110.64,1.0116975962670434,93.438,1.0008068420203324,96.828125
2000-05-10,-0.02253838568812505,,-0.019197207678883,0.004705030763662688,0.000723065798987621,0.006678225133243343,0.002904631273196623,1.0496469231877792,1387.8,,,0.9837896253602305,277.6,1.0434163701067616,28.1,1.0114703757225434,110.72,0.999011290425464,94.062,0.9968624296057924,97.109375
2000-05-11,0.019599365902867927,,0.03594306049822049,-0.0030619596541787697,0.006141618497109924,0.0019986817205672747,0.00024135156878513087,1.0190812720848057,1415.0,,,0.9857271906052394,276.75,1.0419099965647542,29.11,1.0061938958707362,111.4,0.987395225464191,94.25,0.9940480978042306,97.1328125
2000-05-12,0.011095406360424054,,0.017519752662315424,-0.00036133694670292815,-0.014811490125673288,-0.007957559681697646,-0.003941124426928289,0.9890263507374012,1430.7,,,0.9873486354599674,276.65,1.0091154625253207,29.62,1.0145785876993165,109.75,0.9976577540106952,93.5,1.0011304909560723,96.75
2000-05-15,0.018871880897462834,,0.010128291694800895,-0.0057834809325861825,0.005922551252847352,0.006010695187165682,0.0011304909560723164,0.9630239418261645,1457.7,,,0.9961825122704963,275.05,0.9562165775401069,29.92,1.0052536231884057,110.4,0.999011290425464,94.062,1.0035489595095983,96.859375
